Biden_Sentiment,Trump_Sentiment
0.0,-0.5
-0.5909090909090909,0.7727272727272727
0.36363636363636365,-1.0454545454545454
-1.4444444444444444,1.4444444444444444
0.0,-1.3333333333333333
-1.5,2.0
0.0,-1.0
-0.5,-0.5
0.0,0.5
0.0,-0.5
0.0,-1.0
0.5,0.0
0.0,0.0
0.3333333333333333,-0.6666666666666666
-1.0,0.0
0.0,0.3333333333333333
0.0,0.0
0.0,0.3333333333333333
-1.0,0.6666666666666666
0.0,-0.6666666666666666
-1.6666666666666667,1.6666666666666667
-1.0,0.5
0.0,0.0
-0.5,1.0
0.25,-1.0
0.0,-1.0
0.0,-0.4
-0.3333333333333333,0.3333333333333333
-0.6666666666666666,0.3333333333333333
0.0,-1.0
-0.5,-0.5
0.0,-1.5
-1.0,-1.5
0.0,-0.3333333333333333
0.0,-0.6666666666666666
-0.3333333333333333,1.3333333333333333
0.0,-1.0
0.6666666666666666,0.0
0.0,-1.0
-0.3333333333333333,1.0
-1.0,1.5
0.0,-0.6666666666666666
-1.0,1.6666666666666667
0.3333333333333333,-0.6666666666666666
0.0,0.6666666666666666
0.3333333333333333,-1.0
0.3333333333333333,-0.6666666666666666
-1.0,0.6666666666666666
0.0,-0.5
0.0,1.0
0.5,-0.75
-0.3333333333333333,0.3333333333333333
0.6666666666666666,-0.6666666666666666
-1.0,0.6666666666666666
-0.3333333333333333,0.0
-0.5,0.75
-1.0,2.0
0.25,-0.25
0.0,-0.6666666666666666
-1.0,1.0
0.0,0.0
0.3333333333333333,-0.3333333333333333
-0.3333333333333333,-0.3333333333333333
0.3333333333333333,-0.6666666666666666
0.3333333333333333,-0.6666666666666666
0.0,-1.0
0.3333333333333333,-0.3333333333333333
0.0,1.0
0.0,-0.5
-0.5,-1.0
-1.0,0.6666666666666666
-1.0,1.75
1.3333333333333333,-1.3333333333333333
0.0,0.5
0.0,-1.0
-1.0,0.0
-0.3333333333333333,-1.3333333333333333
-0.3333333333333333,0.3333333333333333
-1.3333333333333333,1.6666666666666667
-0.3333333333333333,0.6666666666666666
0.3333333333333333,-0.3333333333333333
0.0,0.0
0.0,-1.0
0.0,0.3333333333333333
0.0,0.0
0.3333333333333333,-0.6666666666666666
0.0,0.3333333333333333
-0.6666666666666666,0.3333333333333333
0.0,-1.0
0.0,0.0
-0.3333333333333333,0.0
0.3333333333333333,-1.0
0.0,-1.3333333333333333
0.0,0.0
-0.5,1.5
0.3333333333333333,-0.6666666666666666
0.3333333333333333,-1.0
-0.3333333333333333,0.0
-0.3333333333333333,0.3333333333333333
-0.5,0.5
-0.25,-1.5
-0.5,0.5
-1.5,1.5
0.0,-0.25
-0.5,0.5
0.0,1.3333333333333333
-0.6666666666666666,0.6666666666666666
0.0,0.3333333333333333
-0.3333333333333333,0.0
0.0,0.0
0.0,-0.5
0.0,0.3333333333333333
-1.0,1.0
0.0,-0.6666666666666666
-0.6666666666666666,0.0
-0.6666666666666666,0.3333333333333333
0.0,0.25
-0.6666666666666666,-0.3333333333333333
0.0,0.0
0.0,-0.6666666666666666
0.0,-0.6666666666666666
-0.3333333333333333,0.3333333333333333
0.0,1.0
0.0,-1.6666666666666667
0.0,-1.5
-0.6666666666666666,0.0
0.0,-0.6666666666666666
-0.25,0.5
